1000;1.56829
1002;1.50753
1001;1.53374
1000;1.52752
1000;1.53221
1000;1.55607
1000;1.52519
1000;1.5585
1001;1.55039
1000;1.57075
1001;1.56006
1001;1.6
1001;1.5625
1000;1.5585
1000;1.57075
1001;1.58228
1000;1.57571
1001;1.5748
1001;1.57233
1000;1.58571
1000;1.51824
1000;1.54884
1000;1.52055
1000;1.52055
1001;1.5674
1000;1.56583
1000;1.51364
1001;1.56986
1000;1.52287
1001;1.54799
1000;1.51364
1001;1.55039
1000;1.55365
1001;1.5748
1000;1.57571
1000;1.53221
1001;1.53139
1000;1.54167
1000;1.54644
1000;1.54405
1001;1.5456
1001;1.57233
1000;1.5933
1001;1.5674
1000;1.56094
1000;1.50906
1000;1.59076
1001;1.57978
1000;1.54167
1001;1.56006
1001;1.56006
1001;1.5456
1000;1.53456
1000;1.56829
1001;1.55039
1001;1.57233
1000;1.52752
1001;1.5625
1000;1.5984
1000;1.55365
1000;1.53692
1000;1.56829
1000;1.56829
1000;1.52752
1000;1.53929
1000;1.55607
1002;1.57638
1000;1.5933
1000;1.50906
1000;1.56829
1000;1.57323
1001;1.52672
1000;1.5832
1000;1.58571
1000;1.54167
1000;1.52752
1000;1.59585
1001;1.54799
1000;1.6165
1001;1.5748
1000;1.57075
1000;1.53456
1000;1.58824
1001;1.55039
1001;1.55039
1000;1.57075
1000;1.56583
1001;1.5361
1000;1.53692
1000;1.58571
1001;1.5674
1000;1.5782
1001;1.56495
1001;1.55039
1001;1.52905
1000;1.56338
1000;1.51135
1000;1.53456
1000;1.51364
1001;1.58479
1000;1.53221
1002;1.55194
1000;1.53692
1000;1.54405
1001;1.56495
1001;1.5625
1000;1.49775
1000;1.56829
1001;1.57729
1000;1.54405
1000;1.57075
1001;1.55039
1000;1.54644
1000;1.52519
1000;1.54884
1000;1.55124
1000;1.54644
1000;1.55124
1000;1.57075
1000;1.5585
1001;1.57978
1001;1.55039
1000;1.54405
1001;1.57729
1000;1.5782
1000;1.5807
1000;1.56583
1000;1.57571
1000;1.56338
1001;1.53374
1000;1.5807
1001;1.52905
1000;1.55124
1000;1.5984
1000;1.5782
1000;1.52752
1001;1.57978
1000;1.5585
1000;1.5782
1000;1.53929
1001;1.5456
1001;1.56006
1000;1.5832
1000;1.52752
1000;1.52752
1000;1.54884
1001;1.60256
1001;1.5083
1001;1.5748
1001;1.55039
1002;1.58889
1001;1.54083
1000;1.58824
1000;1.57571
1000;1.5984
1001;1.5748
1000;1.54405
1000;1.56338
1001;1.57233
1000;1.55365
1000;1.56094
1001;1.61031
1001;1.55763
1000;1.51364
1000;1.5585
1000;1.55124
1000;1.53456
1000;1.56829
1000;1.56583
1001;1.55521
1000;1.52519
1001;1.61812
1000;1.53221
1000;1.53456
1001;1.50602
1000;1.5585
1000;1.54884
1001;1.53846
1002;1.56651
1000;1.55607
1000;1.54884
1000;1.56583
1001;1.51745
1000;1.59076
1001;1.51515
1000;1.52986
1000;1.5807
1000;1.5807
1000;1.5807
1000;1.54644
1000;1.58571
1000;1.5933
1001;1.5625
1000;1.58824
1000;1.54884
1001;1.55521
1001;1.54321
1000;1.52055
1000;1.55607
1002;1.55194
1000;1.56583
1000;1.54884
1001;1.59236
1002;1.55435
1000;1.55607
1002;1.56162
1001;1.51057
1000;1.5807
1000;1.55124
1001;1.59744
1000;1.52287
1000;1.52519
1000;1.5807
1000;1.54644
1000;1.58824
1001;1.53846
1000;1.58571
1000;1.53456
1000;1.53929
1000;1.56338
1001;1.53139
1000;1.54167
1001;1.58228
1000;1.52986
1000;1.56829
1000;1.55124
1001;1.53374
1001;1.55039
1001;1.6
1001;1.55521
1000;1.52752
1000;1.53692
1001;1.51745
1001;1.5528
1001;1.56986
1001;1.53846
1001;1.5528
1000;1.54884
1000;1.55607
1000;1.51824
1000;1.56583
1000;1.56829
1000;1.55365
1000;1.57323
1001;1.52439
1001;1.55039
1001;1.5528
1001;1.61812
1000;1.53456
1000;1.55365
1001;1.58479
1001;1.55521
1001;1.60772
1000;1.56338
1001;1.51286
1001;1.56006
1001;1.58228
1000;1.58571
1000;1.54644
1000;1.57075
1000;1.56829
1000;1.55607
1000;1.5585
1000;1.57571
1000;1.52986
1001;1.52207
1001;1.6129
1001;1.57233
1001;1.5528
1000;1.52986
1001;1.52439
1001;1.54321
1000;1.57075
1000;1.52519
1000;1.59585
1001;1.5625
1001;1.57233
1000;1.56338
1000;1.55365
1000;1.55124
1000;1.5807
1000;1.54405
1001;1.60772
1002;1.59395
1000;1.56338
1000;1.5832
1001;1.5456
1000;1.55607
1001;1.55763
1000;1.54405
1001;1.57729
1002;1.56651
1000;1.54884
1000;1.59076
1001;1.5674
1001;1.56986
1000;1.57323
1001;1.53139
1000;1.60096
1000;1.57323
