10001;1.52929
10000;1.53453
10000;1.53171
10002;1.52037
10001;1.53846
10000;1.53288
10000;1.53524
10000;1.52703
10000;1.52354
10001;1.54655
10000;1.53382
10000;1.54044
10001;1.5444
10000;1.5402
10000;1.53925
10000;1.5402
10000;1.53571
10000;1.53194
10000;1.52983
10000;1.53265
10000;1.51753
10001;1.52439
10000;1.55047
10000;1.52796
10000;1.54879
10000;1.53783
10000;1.54759
10000;1.5464
10000;1.5376
10000;1.54163
10000;1.5303
10000;1.53736
10001;1.53116
10000;1.53335
10000;1.53878
10001;1.53988
10001;1.53374
10000;1.53218
10001;1.5444
10001;1.53116
10000;1.53807
10000;1.53147
10000;1.52796
10000;1.54401
10001;1.53941
10001;1.54297
10001;1.52788
10001;1.52091
10000;1.52773
10000;1.54496
10002;1.53862
10001;1.53988
10000;1.5296
10001;1.53069
10000;1.53054
10002;1.54004
10000;1.52983
10000;1.53571
10001;1.52091
10000;1.54068
10000;1.54044
10000;1.53194
10000;1.54711
10000;1.53665
10001;1.54536
10000;1.53689
10001;1.53492
10000;1.53406
10000;1.53007
10000;1.53665
10001;1.5321
10000;1.53241
10000;1.5254
10000;1.53665
10000;1.53524
10000;1.54568
10000;1.54234
10000;1.53524
10001;1.53139
10001;1.53988
10001;1.53846
10001;1.54895
10000;1.53547
10001;1.54512
10001;1.53752
10000;1.54139
10000;1.53007
10000;1.52867
10001;1.52765
10000;1.53854
10000;1.54425
10001;1.54059
10001;1.52695
10000;1.52447
10001;1.53468
10000;1.54975
10000;1.54139
10000;1.54139
10001;1.51976
10000;1.54855
10000;1.5289
10000;1.53335
10001;1.54131
10000;1.55047
10001;1.54059
10001;1.5361
10001;1.5321
10002;1.55271
10000;1.54163
10000;1.52843
10000;1.53288
10001;1.52695
10001;1.52742
10002;1.53413
10000;1.53077
10000;1.54664
10000;1.53783
10000;1.54187
10000;1.55119
10001;1.53894
10000;1.54711
10000;1.54163
10000;1.54903
10001;1.54464
10000;1.55409
10000;1.54616
10000;1.51546
10000;1.53997
10000;1.5247
10001;1.54012
10001;1.54202
10000;1.53713
10002;1.52687
10002;1.54313
10001;1.54083
10001;1.53116
10000;1.53077
10001;1.54036
10000;1.54068
10000;1.53147
10001;1.53988
10000;1.53571
10001;1.53516
10001;1.52812
10001;1.53116
10000;1.53547
10000;1.54449
10000;1.5421
10000;1.53618
10000;1.53406
10000;1.52517
10002;1.53155
10001;1.54775
10000;1.53713
10001;1.52532
10000;1.52867
10000;1.53547
10000;1.53713
10000;1.53642
10000;1.53241
10000;1.53642
10001;1.53752
10000;1.54664
10000;1.53997
10000;1.53171
10001;1.53092
10000;1.53854
10000;1.53902
10000;1.53101
10001;1.51676
10000;1.55893
10000;1.54377
10000;1.53736
10000;1.53453
10001;1.54345
10001;1.52975
10000;1.52238
10000;1.53878
10000;1.52703
10002;1.53838
10001;1.53799
10000;1.53453
10000;1.53054
10000;1.53902
10000;1.53194
10001;1.52929
10002;1.53625
10001;1.52486
10000;1.53547
10000;1.52424
10001;1.54345
10000;1.54472
10000;1.53642
10001;1.54297
10000;1.53101
10000;1.53831
10000;1.53101
10000;1.53429
10000;1.53171
10000;1.5452
10000;1.55095
10000;1.53382
10000;1.53949
10001;1.53965
10000;1.54187
10000;1.53382
10001;1.52323
10000;1.53902
10000;1.53335
10000;1.53406
10000;1.54187
10001;1.52929
10000;1.53335
10000;1.52983
10000;1.54401
10001;1.53163
10000;1.52238
10000;1.54044
10000;1.52331
10001;1.52882
10000;1.53406
10000;1.5247
10000;1.52633
10000;1.53736
10000;1.54044
10001;1.53304
10000;1.54401
10002;1.54742
10002;1.54241
10001;1.53233
10000;1.52331
10000;1.54306
10000;1.54783
10002;1.54838
10000;1.52913
10002;1.52571
10000;1.54258
10000;1.53007
10000;1.53288
10000;1.53949
10000;1.54855
10000;1.53925
10000;1.53406
10001;1.53116
10000;1.53878
10000;1.52331
10000;1.53713
10000;1.54759
10001;1.53398
10000;1.52284
10000;1.5376
10000;1.55047
10000;1.53453
10000;1.52563
10000;1.52145
10000;1.53147
10000;1.52983
10001;1.54392
10000;1.51937
10000;1.53147
10001;1.54392
10000;1.53429
10000;1.54258
10000;1.54735
10000;1.53171
10000;1.53594
10001;1.53586
10000;1.53902
10001;1.53492
10000;1.53054
10000;1.53241
10002;1.53885
10000;1.53878
10001;1.5425
10000;1.54258
10001;1.52812
10002;1.52804
10001;1.53257
10001;1.54178
10000;1.54783
10001;1.53846
10001;1.5387
10001;1.53468
10000;1.55168
10000;1.53642
10000;1.55554
10000;1.54425
10000;1.53477
10000;1.53997
10001;1.52905
10000;1.54472
10000;1.52401
10002;1.53202
10002;1.53791
10001;1.54226
10000;1.54044
10000;1.53007
10000;1.53194
10000;1.52983
10001;1.53822
